香港,小何195189 43928位置优越双铁路 校网好发展潜力高,4室2厅|974呎|中层（共19层）|南北向|何家乐,柏瓏II元朗-锦上路锦河路29号,$18285/呎,$1781万
香港,"小何195189 43928非永居省税30%必看,海景房来电",3室2厅|1067呎|低层（共17层）|南北向|何家乐,海日灣大埔-科進路18號,$13336/呎,$1423万
香港,小何195189 43928傳統南區尊貴地段 地鐵背山面海,4室2厅|1689呎|低层（共28层）|南北向|何家乐,凱玥鴨脷洲-利南道66號,$41385/呎,$6990万
香港,国内人减税 优才落户香港! 一柱擎天 维港烟花海景 复式户,3室2厅|2110呎|高层（共67层）|西南向|2009年建|陈美莲Sophia,名铸尖沙咀-河内道18号,$79620/呎,$16800万
香港,浅水湾道108号 360度全海景洋房 荣获建筑大獎,独栋|卧室：4个|无花园|5626呎|东向|朱伟玲,浅水湾道108号浅水湾-浅水湾道108号,$99822/呎,$56160万
香港,減稅+ 先免後征 高才优才专才南区寿臣山道15号万呎矜罕洋房,独栋|卧室：6个|无花园|8032呎|东向|朱伟玲,壽臣山15號寿臣山-壽臣山15號,$108316/呎,$87000万
香港,国内人减税 优才落户香港! 人无我有 九龙站上盖新鸿基华丽房,1室2厅|518呎|中层（共80层）|西向|2006年建|陈美莲Sophia,凯旋门尖沙咀-柯士甸道西1号港铁九龙站B出口旁,$36679/呎,$1900万
香港,"极罕加多利山可买入持有,吴免佣推介",4室1厅|200呎|高层（共20层）|南向|2022年建|吴紫旭,StGeorge何文田-何文田嘉道理道24A号,$600000/呎,$12000万
香港,"临海维港烟花海景大户,优尚海滨生活,私人电梯大堂,优越校网",4室2厅|1870呎|中层（共37层）|南北向|黎雨情,澐璟启德新区-啟德承富里2號,$40106/呎,$7500万
香港,先住后付 五年后付款 新鸿基项目 云海别墅,独栋|卧室：4个|无花园|2699呎|北向|朱伟玲,云海马鞍山-马鞍山耀沙路9号,$20377/呎,$5500万
香港,半山区府邸—波老道21号 百年经典地段 选材上乘精心雕琢,4室2厅|2945呎|高层（共20层）|南向|朱伟玲,波老道21号中半山-波老道21号,$78098/呎,$23000万
香港,南区全新万呎皇宫屋连大花园+泳池寿臣山15号 市场极罕有,独栋|卧室：6个|无花园|8032呎|南向|朱伟玲,寿臣山15号深水湾-寿臣山15号,$108346/呎,$87024万
香港,富豪地段超然设计豪宅欧美风格两成首付小吴免佣推介15546877642,5室2厅|2000呎|底层（共2层）|东南向|吴紫旭,澐灃沙田-麗坪路68號,$30000/呎,$6000万
香港,"啟德區 Henley Park 大劈價,現樓即買即住即",1室1厅|384呎|底层（共10层）|东南向|2023年建|黃歅婷,Henleypar九龍城-啟德沐泰街9號,$19791/呎,$760万
香港,"小何195189 43928免稅东半山豪华电梯别墅,名校教育",独栋|卧室：5个|花园：1325平米|4599呎|北向|何家乐,藍塘道23-39跑馬地-藍塘道23-39,$60882/呎,$28000万
香港,元朗铁路站 新鸿基大商场 罕有内园景三房 现房即住 北都会圈,3室2厅|595呎|中层（共48层）|东向|張玉輝,GrandYOHO元朗-朗日路9號,$15966/呎,$950万
香港,小何195189 43928港島南區地鐵海房尖 子 名校罕有,4室2厅|1431呎|顶层（共32层）|南北向|何家乐,揚海黃竹坑-香葉道11號,$45003/呎,$6440万
香港,免物业税出售 海天一色 山连海 海连山 东北正海景,独栋|卧室：4个|无花园|3414呎|南向|朱伟玲,雍雅山大埔豪宅|半山-九肚山大埔公路马料水段5678段,$21089/呎,$7200万
香港,国内人减税 优才落户香港!人无我有 一柱擎天维港烟花海景三房,3室2厅|1722呎|高层（共67层）|西向|2009年建|陳美蓮Sophia,名鑄尖沙咀-河內道18號,$58072/呎,$10000万
香港,先租后付 省税30% 邻近大湾区 英式设计欧陆格调 私人泳池,独栋|卧室：4个|花园：6940平米|6940呎|东向|陳美蓮Sophia,华第上水-粉锦公路333号至333F号,$28386/呎,$19700万
香港,省税30% 亭台楼阁 小桥流水 自成一角 独立门牌可重建!,独栋|卧室：4个|花园：5128平米|5484呎|东向|陳美蓮Sophia,雅息士道22号九龍塘-九龙塘雅息士道22號,$52881/呎,$29000万
香港,减税! 优才落户香港 先租后买! 新地标新建设 启德生活圈,4室2厅|2520呎|底层（共3层）|南北向|2021年建|陳美蓮Sophia,尚·珒溋九龍城-沐泰街11號,$45000/呎,$11340万
香港,"方方正正,大房放1米83床后,还可以放衣柜",2室2厅|550呎|高层（共14层）|西南向|冯国基,黄埔新村红磡-红墈区德民街28号,$10000/呎,$550万
香港,国内人减税 优才专才落户香港! 人无我有 九龙站园景朝東三房,3室2厅|831呎|中层（共63层）|东向|2009年建|陳美蓮Sophia,天璽一期尖沙咀-柯士甸道西1號港鐵九龍站D1出口北方向,$38507/呎,$3200万
香港,朽坏昭垠莓苛丹啦同莆口,4室2厅|1490呎|底层（共16层）|南北向|梁澄江,泓碧馬鞍山-耀沙路11号,$14765/呎,$2200万
香港,中半山 稀世珍宝 维港烟花海景豪宅 公司转让省税30%!,4室2厅|2153呎|低层（共46层）|南北向|1991年建|陳美蓮Sophia,帝景園中半山-香港舊山頂道23號,$44997/呎,$9688万
香港,九龍塘加多近山 尖子校网 隐私高豪宅 專車接送 流利國語,4室2厅|1945呎|底层（共7层）|南向|杨珍妮,KADOORIA何文田-嘉道理道111至133號,$24164/呎,$4700万
香港,货如轮转 李氏带动的7折卖房风潮蔓延到豪宅也跟从折让出售,3室2厅|1403呎|中层（共29层）|南向|2020年建|鄭國良,傲玟何文田-常盛街17號,$18389/呎,$2580万
香港,国内人减税 优才专才落户香港! 启德区尖子房邻近地铁站,1室2厅|287呎|高层（共40层）|南北向|2021年建|陳美蓮Sophia,嘉峯匯九龍城-沐泰街9號,$26132/呎,$750万
香港,国内人减税!人无我有 深水湾海景别墅 公司房省税30%,独栋|卧室：5个|无花园|3680呎|东向|陳美蓮Sophia,南源深水灣-深水湾寿山村道71号,$67934/呎,$25000万
香港,九龙塘新盘!41尖子!亏13xx万卖!专车接送看房!,4室2厅|1733呎|高层（共10层）|南向|2016年建|谭文泽,賢文禮士九龍塘-延文禮士道38號,$20196/呎,$3500万
香港,国内人减税 优才专才落户香港! 九龙半山朝南别墅 君临天下,3室2厅|1724呎|底层（共7层）|南北向|2019年建|陳美蓮Sophia,缇山MontRo九龍塘-九龙龙驹道9号,$42853/呎,$7388万
香港,將軍澳海茵莊園全新樓,1室1厅|288呎|高层（共29层）|东北向|2022年建|黃歅婷,海茵莊園將軍澳-石角路1號,$18993/呎,$547万
香港,国内人减税 优才专才落户香港! 九肚山顶生活圈 全新豪宅,独栋|卧室：4个|花园：841平米|2798呎|南向|陳美蓮Sophia,骏岭荟沙田-九肚山麗坪路38號,$25017/呎,$7000万
香港,天瀧The Knights Bridge六大發展商精心打造,4室1厅|1259呎|中层（共28层）|东南向|2024年建|黃歅婷,天瀧九龍城-啟德承豐道22號,$35552/呎,$4476万
香港,小何195189 43928山顶海景别墅电梯泳池校区身份象徵,4室2厅|4359呎|顶层（共3层）|南北向|何家乐,TwelvePea山顶-加列山道12号,$113633/呎,$49533万
香港,中半山 稀世珍宝 维港烟花海景豪宅 公司转让省税30%!,4室2厅|1806呎|低层（共46层）|南北向|1991年建|陳美蓮Sophia,帝景園中半山-香港舊山頂道23號,$45000/呎,$8127万
香港,南昌站 匯璽 新鴻基地標式住宅 流利國語,4室2厅|1503呎|底层（共1层）|南向|2016年建|杨珍妮,匯璽深水埗-深旺道28號,$18629/呎,$2800万
香港,觀塘凱滙 九龍東綜合發展區,2室1厅|500呎|中层（共48层）|东北向|2021年建|黃歅婷,凱滙第一期觀塘-協和街33號,$22300/呎,$1115万
香港,傲泷 清水湾道地标式豪宅低密度屋吸引多个名人追捧,4室2厅|2600呎|顶层（共6层）|南向|朱伟玲,傲泷西貢-清水湾道663号,$24953/呎,$6488万
香港,名门望族聚居豪宅区优胜名流校网,3室2厅|4400呎|中层（共23层）|南向|朱伟玲,皇第渣甸山-白建时道47号,$72727/呎,$32000万
香港,"邻近火炭站MTR,港铁直线直到口岸,红磡,港岛区。交通方便",3室1厅|673呎|中层（共47层）|南北向|黎雨情,星凱?堤岸火炭-沙田火炭坳背灣街1號,$18424/呎,$1240万
香港,国内人减税 优才落户香港! 新鸿基海景楼皇铁路站上盖 高端房,5室2厅|1513呎|中层（共51层）|南北向|陳美蓮Sophia,匯璽深水埗-深旺道28號,$24996/呎,$3782万
香港,"3红磡站,朝东,有装修一买就可以住",2室2厅|58.16呎|高层（共31层）|东向|冯国基,都会轩红磡站-都会道8-9号,$135488/呎,$788万
香港,国内人减税 优才落户香港 先租后买! 九龙塘生活圈 尖子房,3室2厅|677呎|高层（共8层）|西南向|2020年建|陳美蓮Sophia,雋睿九龍塘-延文禮士道16、18號,$25110/呎,$1700万
香港,小何195189 43928创科核心英式超级豪宅电梯车库泳池,独栋|卧室：6个|花园：5320平米|6940呎|东向|何家乐,華第粉嶺-粉锦公路333号,$29243/呎,$20295万
香港,小何195189 43928临海豪宅邻近贵族学府哈罗国际,1室2厅|429呎|高层（共18层）|南北向|何家乐,逸璟·龍灣荃灣-青山公路青龍頭段108號,$18018/呎,$773万
香港,"西九龍臨海全新現樓,維港海景,維港滙",3室1厅|784呎|低层（共26层）|南向|2023年建|黃歅婷,维港滙南昌站-荔盈街6-8号,$29158/呎,$2286万
香港,小何195189 43928位置优越双铁路 校网好发展潜力高,3室2厅|668呎|底层（共19层）|南北向|何家乐,柏瓏II元朗-锦上路锦河路29号,$18158/呎,$1213万
香港,小何195189 43928铁路临海豪宅前临海星湾远眺吐露港,4室2厅|1249呎|低层（共9层）|南北向|何家乐,Silversand馬鞍山-耀沙路8號,$24795/呎,$3097万
香港,国内人减税 优才专才落户香港! 人无我有 一柱擎天维港烟花景,3室2厅|1025呎|中层（共67层）|东南向|2009年建|陳美蓮Sophia,名鑄尖沙咀-河內道18號,$27317/呎,$2800万
香港,小何195189 43928临海维港烟花海景地铁菁英 名校区,3室2厅|784呎|中层（共38层）|南北向|何家乐,澐璟何文田-启德承富里2号,$31122/呎,$2440万
香港,国内人减税 优才落户! 连接大湾区 黄金海岸生活邻近知名学府,3室2厅|798呎|低层（共21层）|南北向|2011年建|陳美蓮Sophia,恒大珺珑湾屯門-新界屯门管翠路8号,$12506/呎,$998万
香港,国内人减税 优才落户先住后付! 傲踞加多利山 俯瞰翠绿山峦,3室2厅|1870呎|中层（共23层）|南北向|2022年建|陳美蓮Sophia,ST.George九龍塘-嘉道理道24A号,$46497/呎,$8695万
香港,香港大学站 翰林峰 名校网出租一流 流利國語全港專車接送,1室1厅|331呎|顶层（共18层）|南向|2019年建|杨珍妮,翰林峰西營盤-皇后大道西460號,$24169/呎,$800万
香港,国内人减税 优才专才落户香港! 东九龙天际海景泳池豪宅,4室2厅|1743呎|高层（共37层）|南北向|2020年建|陳美蓮Sophia,曦臺油塘-曦臺崇山街8號及四山街15號,$33998/呎,$5926万
香港,省税30% 全新维港海景董事屋 高端资产 收藏价值,独栋|卧室：4个|花园：1472平米|4740呎|南向|陳美蓮Sophia,TWENTYPEA山頂-香港山顶道20号,$138000/呎,$65412万
香港,国内人减税 优才专才落户香港! 坐拥铁路站 衣食住行方便,3室2厅|945呎|中层（共45层）|南北向|2023年建|陳美蓮Sophia,星凯堤岸沙田-沙田区火炭坳背湾街1号,$22063/呎,$2085万
城市,标题,房源信息描述,房源位置信息,单价,房总款
香港,小何195189 43928私人電梯尊貴地段 地鐵背山面海,4室2厅|3316呎|中层（共28层）|南北向|何家乐,凱玥鴨脷洲-利南道66號,$49888/呎,$16543万
香港,国内人减税 优才专才落户! 九龙站獨立屋送三車位連天台及泳池,5室2厅|2522呎|高层（共79层）|东向|2006年建|陳美蓮Sophia,凱旋門尖沙咀-柯士甸道西1號港鐵九龍站B出口旁,$102299/呎,$25800万
香港,東南海景 啟德跑道 維港1號 ONE VICTORIA,3室1厅|766呎|高层（共28层）|东南向|2023年建|黃歅婷,維港1號九龍城-啟德承豐道21號,$26305/呎,$2015万
香港,优才落户香港 先租后买! 港岛尖子房 30秒到港铁北角站,1室2厅|288呎|低层（共28层）|西向|2020年建|陳美蓮Sophia,君譽峰北角-君譽峰馬寶道3號,$24548/呎,$707万
香港,国内人减税! 仓海遗珠 南区深水湾海景别墅 公司房省税30%,独栋|卧室：4个|无花园|3680呎|东向|陳美蓮Sophia,南源深水灣-深水湾寿山村道71号,$67934/呎,$25000万
香港,高尔夫球场豪宅15%首付享受先住后付优惠小吴免佣推介15546877642,5室2厅|1108呎|中层（共28层）|南向|吴紫旭,高爾夫·御苑粉領-青山公路古洞段88號,$16245/呎,$1800万
香港,小张 135 8072 5310何文田豪宅 校网 铁路 专材,3室2厅|960呎|中层（共29层）|东向|張玉輝,瑜一何文田-忠孝街1号,$30312/呎,$2910万
香港,Henley Park 低底3房套 即買即住 最後一期,3室1厅|649呎|中层（共10层）|东南向|2023年建|黃歅婷,HenleyPar九龍城-啟德沐泰街8號,$20785/呎,$1349万
香港,优才落户香港 欢迎查询! 居高临下 前临马场 环山拥抱,3室2厅|1742呎|底层（共7层）|南北向|2019年建|陳美蓮Sophia,CENTRALPE跑馬地-司徒拔道18號,$80000/呎,$13936万
香港,南昌站 維港滙1 維港海景 西九龍交通匯點 全港專車接送,1室1厅|277呎|顶层（共27层）|南向|2016年建|杨珍妮,維港滙1收歸無限維長沙灣-荔盈街6號及8號,$18050/呎,$500万
香港,山顶加列山道Twelve Peaks 新鸿基巨无霸洋房 免佣,5室2厅|3731呎|中层（共36层）|南向|朱伟玲,TwelvePea山顶-加列山道12号,$104529/呎,$39000万
香港,啟德發展區 低底尚·珒溋 4套房 一梯一戶 私隱度高,4室1厅|1853呎|高层（共6层）|东南向|2021年建|黃歅婷,尚珒溋九龍城-啟德沐泰街11號,$40000/呎,$7412万
香港,"免傭,有山有海有林的豪宅靓現樓參觀",4室1厅|1160呎|地下（共5层）|东南向|2023年建|申万容,林海山城Villa大埔豪宅|半山-大埔露輝路36路,$15500/呎,$1798万
香港,"带花园复式海景特色3房单位,近大湾区度假豪宅,全新免佣现楼!",3室2厅|1352呎|低层（共17层）|南向|黎雨情,OMAOMA屯門-掃管笏路108號,$20340/呎,$2750万
香港,国内人减税 优专才落户香港! 人无我有 九龙站上盖新鸿基两房,2室2厅|659呎|高层（共38层）|东南向|2009年建|陈美莲Sophia,天玺二期尖沙咀-柯士甸道西1号,$34142/呎,$2250万
香港,国内人减税! 稀缺地段! 山顶维港海景 董事屋 千載難逢,独栋|卧室：5个|花园：924平米|4274呎|南向|陳美蓮Sophia,白加道28號山頂-香港山頂白加道28號,$203088/呎,$86800万
香港,小何195189 43928半山海景尖 子名 校身份象征地铁,4室2厅|1584呎|高层（共14层）|南北向|何家乐,大學閣西半山-旭龢道42-44號,$54501/呎,$8633万
香港,东九龙半山豪宅 维港海景 6铁路站 专材 现房,2室1厅|435呎|高层（共26层）|东南向|張玉輝,KOKOMARE油塘-茶果岭、油塘、鲤鱼门,$17931/呎,$780万
香港,小何195189 43928优质豪宅显尊贵 海景高尚享受,4室2厅|5551呎|底层（共5层）|南北向|何家乐,淺水灣道108號深水灣-淺水灣道108號,$100000/呎,$55510万
香港,优才落户香港 先租后买!省税30%! 高尔夫球场 海景别墅!,独栋|卧室：4个|花园：1452平米|3593呎|南向|陳美蓮Sophia,泓碧ALTISSI馬鞍山-耀沙路11号,$37817/呎,$13588万
香港,国内人减税! 九龙半山 朝南别墅 君临天下气势 百年不遇,4室2厅|3017呎|顶层（共7层）|南北向|陳美蓮Sophia,缇山MontRo九龍塘-九龙龙驹道9号,$97998/呎,$29566万
香港,啓德地王盤 180度維港景致 奢華體驗 四房2套 免佣,4室2厅|1428呎|中层（共33层）|西南向|黃錦僑,天瀧九龍城-承豐道22號,$38886/呎,$5553万
香港,国内人减税 优才落户香港! 新鸿基高端房 精装修 欧陸風格,1室2厅|398呎|低层（共79层）|东向|2006年建|陳美蓮Sophia,凱旋門尖沙咀-柯士甸道西1號港鐵九龍站B出口旁,$30150/呎,$1200万
香港,小何195189 43928山顶海景别墅电梯泳池校区身份象徵,4室2厅|4359呎|顶层（共3层）|南北向|何家乐,TwelvePea山顶-加列山道12号,$113633/呎,$49533万
香港,小何195189 43928山頂俯瞰璀灿维多利亚港一览无遗,独栋|卧室：5个|花园：1472平米|4740呎|北向|何家乐,山頂道20號山頂-山頂道20號,$179957/呎,$85300万
香港,国内人减税 优才落户香港! 人无我有 新鸿基优质四房海景户,4室2厅|1422呎|高层（共93层）|西南向|2009年建|陳美蓮Sophia,天璽二期尖沙咀-柯士甸道西1號,$59774/呎,$8500万
香港,南昌站維港滙1 维港海景 尊尚临海会所 全港專車接送流利國語,2室2厅|597呎|顶层（共27层）|南向|2016年建|杨珍妮,維港滙1拥抱维港海長沙灣-長沙灣荔盈街6號及8號,$21440/呎,$1280万
香港,国内人减税优才落户先住后付! 港岛999年契尖子房直到港铁站,1室2厅|269呎|低层（共30层）|南北向|2021年建|陳美蓮Sophia,艺里坊2号西營盤-忠正街1號,$27211/呎,$732万
香港,小何195189 43928南區尊貴地段 居高臨下 前臨海景,3室2厅|1623呎|底层（共2层）|南北向|何家乐,碧麗軒薄扶林-碧荔道57號,$28699/呎,$4658万
香港,"小何195189 43928非永居省税30%必看,海景房来电",3室2厅|1411呎|低层（共17层）|南北向|何家乐,海日灣大埔-科進路18號,$21261/呎,$3000万
香港,国内人减税! 东方明珠 维多利亚海港烟花海景 近在咫尺,3室2厅|1049呎|低层（共80层）|南北向|2004年建|陳美蓮Sophia,君臨天下九龙站-柯士甸道西1號,$34127/呎,$3580万
香港,啟德跑道「澐璟」臨海雙維港景,4室1厅|2088呎|低层（共28层）|东南向|2024年建|黃歅婷,澐璟九龍城-啟德承富里2號,$35000/呎,$7308万
香港,国内人减税! 稀缺房源 背倚山顶 君临天下豪宅 私人电梯,独栋|卧室：6个|花园：1349平米|6257呎|南向|陳美蓮Sophia,7779Peak山頂-山頂道77號、山頂道79號及山頂道79A號,$87997/呎,$55060万
香港,国内人减税! 稀缺资源 山顶维港海景董事屋 收藏价值,独栋|卧室：4个|花园：1554平米|4086呎|东向|陳美蓮Sophia,种植道46号山頂-种植道46号,$119921/呎,$49000万
香港,优才落户香港 欢迎查询! 东九龙海景新房邻近铁路站,3室2厅|716呎|低层（共37层）|南向|2020年建|陳美蓮Sophia,Mayabyno油塘-崇山街8號及四山街15號,$19273/呎,$1380万
香港,大埔低密度豪宅 林海山城Villa Lucca 可先租後買,3室1厅|1160呎|中层（共8层）|东南向|2022年建|黃歅婷,林海山城大埔豪宅|半山-大埔露輝路36號,$14051/呎,$1630万
香港,將軍澳Monterey 複式單位1606呎+平台814,4室1厅|1606呎|地下（共8层）|南向|2019年建|黃歅婷,MONTEREY將軍澳-唐俊街23號,$26251/呎,$4216万
香港,国内人减税 优才专才落户香港! 居高临下前临马场 环山拥抱,4室2厅|2785呎|顶层（共7层）|南北向|2019年建|陳美蓮Sophia,CENTRALPE跑馬地-司徒拔道18號,$84000/呎,$23394万
香港,小何195189 43928启德临海维港双景铁路汇聚作育英才,2室2厅|542呎|高层（共37层）|南北向|何家乐,THEHENLEY何文田-啟德沐泰街7號,$33321/呎,$1806万
香港,高尔夫球场豪宅15%首付享受先住后付,4室2厅|1314呎|高层（共28层）|南向|朱伟玲,高尔夫景园上水-青山公路古洞段83号,$15487/呎,$2035万
香港,全海景独立屋 7个车位 独立泳池户户私人电梯,独栋|卧室：4个|无花园|4213呎|南向|朱伟玲,畔海小榄-澄丽路9号,$23261/呎,$9800万
香港,国内人减税 优专才落户香港! 九龙中心尖子房5分鐘直到港铁站,3室2厅|708呎|低层（共33层）|南北向|2023年建|陳美蓮Sophia,城轩马头角-美善同道6-10号,$17118/呎,$1212万
香港,"VX:195189 43928南區別墅 尖 子名 校,海景",独栋|卧室：4个|花园：1607平米|2773呎|东向|何家乐,紅山半島赤柱-白筆山白筆山道18號,$32455/呎,$9000万
香港,国内人减税! 省稅30! 九龙塘生活圈 豪宅别墅 高私隐度,独栋|卧室：6个|花园：150平米|5982呎|南向|陳美蓮Sophia,涛苑CasaBe九龍塘-九龙塘窝打老道156号,$18388/呎,$11000万
香港,山頂道8號 港島全維港灣海景巨型豪宅,3室3厅|2061呎|顶层（共10层）|北向|2016年建|杨珍妮,山頂道8號港島全維山頂-山頂道8號,$77632/呎,$16000万
香港,小何195189 43928临海泳池电梯别墅国际知 名 学府,独栋|卧室：5个|花园：923平米|5246呎|东向|何家乐,瑧譽屯門-屯門-青山公路青山灣段51-75號,$33930/呎,$17800万
香港,山顶电梯洋房高私隐度 減稅+ 先免後征 高才优才专才,独栋|卧室：5个|无花园|4600呎|南向|朱伟玲,賓吉道3號不限-賓吉道3號,$142382/呎,$65496万
香港,九龙站天玺四房 邻广深港高铁 楼下机场快线 大型商场,4室2厅|1422呎|高层（共80层）|东南向|2007年建|杨珍妮,天璽二期尖沙咀-柯士甸道西1號,$35161/呎,$5000万
香港,国内人减税 优才专才落户香港! 九龙半山朝南别墅 君临天下,独栋|卧室：4个|花园：1084平米|2846呎|南向|陳美蓮Sophia,緹山石硤尾-九龙龙驹道9号,$55516/呎,$15800万
香港,"130 6848 5447 港铁上盖,荃湾西如心酒店旁",4室3厅|1118呎|低层（共52层）|西南向|2018年建|欧泽禧,海之恋·爱炫美荃湾-大河道100号,$20572/呎,$2300万
香港,免佣 港島區鐵路新盤 兩 分鐘利東站 3站金鐘 送稅 送首期,1室1厅|274呎|低层（共28层）|南向|黃錦僑,弦岸鴨脷洲-平瀾街8號,$25948/呎,$711万
香港,国内人减税! 南区临海生活圈 私人电梯大堂 君临天下气势,4室2厅|4214呎|中层（共17层）|东西向|2018年建|陳美蓮Sophia,深水灣俓8號深水灣-深水湾径8号,$69800/呎,$29414万
香港,免佣 九龙核心地段 全新一手楼罕有三房两厕特色大平台,3室2厅|601呎|低层（共35层）|南向|黃錦僑,睿峰長沙灣-東京街29號,$34742/呎,$2088万
香港,啟德區4房荀盤 尚·珒溋,4室1厅|1072呎|高层（共38层）|西南向|2021年建|黃歅婷,尚珒溋九龍城-啟德沐泰街11號,$27985/呎,$3000万
香港,小何195189 43928港島傳統豪宅區 尖子名校出類拔萃,2室1厅|431呎|低层（共25层）|南北向|何家乐,EightStar灣仔-星街8號,$38422/呎,$1656万
香港,老板们最爱 九龙站天玺 豪宅氣派 交通便利,4室1厅|1422呎|高层（共80层）|西北向|蘇崇謙,天璽一期尖沙咀-柯士甸道西1號港鐵九龍站D1出口北方向,$59701/呎,$8489.5万
香港,国内人减税 优才落户香港 先住后付! 港岛新鸿基楼皇全维港景,4室2厅|2134呎|顶层（共18层）|南北向|2018年建|陳美蓮Sophia,海璇北角-渣華道133號,$74976/呎,$16000万
香港,新鸿基鐵路站大户小吴免佣推介15546877642专车接送,5室2厅|1250呎|高层（共50层）|东南向|2019年建|吴紫旭,匯璽II深水埗-深旺道28號,$22400/呎,$2800万
香港,皇第 与香港最顶人士为邻 腾信 赌王何氏家族 华置,4室2厅|4078呎|中层（共22层）|南向|朱伟玲,皇第渣甸山-白建时道47号,$61029/呎,$24888万
香港,国内人减税 优才落户香港! 九龙站新鸿基天玺 大劈价海景四房,4室2厅|1279呎|高层（共91层）|东向|2009年建|陳美蓮Sophia,天璽一期尖沙咀-柯士甸道西1號港鐵九龍站D1出口北方向,$48475/呎,$6200万
城市,标题,房源信息描述,房源位置信息,单价,房总款
香港,小何195189 43928港島南區地鐵海房尖 子 名校罕有,3室2厅|751呎|顶层（共29层）|南北向|何家乐,揚海黃竹坑-香葉道11號,$36751/呎,$2760万
香港,专才免税系列-坐落具潛力北部都会发展区欧陆皇宫式风格豪华别墅,6室2厅|6940呎|顶层（共3层）|东南向|2021年建|鄭國良,华第1期粉岭-粉锦公路333号,$28818/呎,$20000万
香港,九龍34校網 128 Waterloo高層 4房雙套,4室1厅|1248呎|高层（共18层）|东北向|2022年建|黃歅婷,128Waterl何文田-窩打老道128號,$31971/呎,$3990万
香港,"可以先租后买,或者先住后付",4室2厅|1020呎|顶层（共20层）|东南向|2020年建|申万容,海日灣II大埔-創新路18號,$15274/呎,$1558万
香港,先住后付 五年后付款 新鸿基项目 云海别墅,独栋|卧室：4个|无花园|2699呎|北向|朱伟玲,云海马鞍山-马鞍山耀沙路9号,$20377/呎,$5500万
香港,"新鴻基現樓即買即住,免傭,專車接送!",3室2厅|757呎|顶层（共10层）|西南向|2023年建|申万容,wetlandse天水圍-天水圍濕地公園路1號天水圍,$13593/呎,$1029万
香港,康城地鐵站上蓋臨海項目:LP10,4室1厅|1526呎|高层（共48层）|南向|2022年建|黃歅婷,LP10將軍澳-康城路1號,$17863/呎,$2726万
香港,"新楼免,涵蓋開放式至3房,主打1房,自用或投資一樣掂",3室2厅|672呎|低层（共22层）|南向|2023年建|申万容,OneInnova上水-粉嶺馬適路8號粉嶺,$13921/呎,$935.5万
香港,烏溪沙站 Silversands 與沙灘為鄰 流利國語,2室2厅|448呎|顶层（共9层）|南向|2016年建|杨珍妮,Silversand馬鞍山-耀沙路8号,$17410/呎,$780万
香港,新鸿基名厦!性价比超卓!5分鐘地铁站!,3室1厅|962呎|低层（共38层）|西北向|谭文泽,半島豪庭黄埔-紅荔道8號,$13721/呎,$1320万
香港,屯門掃管笏 凱和山 未來北區發展區環境優美 專車接送流利國語,1室1厅|370呎|底层（共20层）|西南向|2023年建|杨珍妮,凱和山扫管笏-掃管笏,$9945/呎,$368万
香港,"130 6848 5447 维港烟花景,房,专车接送!",4室1厅|1173呎|中层（共27层）|西南向|2024年建|欧泽禧,天泷九龙湾-承丰道22号,$33589/呎,$3940万
香港,香港豪宅 私人電梯大堂 綠海 空氣清新 人見人愛,3室2厅|1019呎|中层（共11层）|南北向|梁澄江,香港畢架金峰九龙塘-大埔公路沙田嶺段8388號,$12845/呎,$1309万
香港,国内人减税 优才落户香港 先租后买! 九龙塘生活圈 尖子房!,2室2厅|403呎|高层（共8层）|西北向|2020年建|陳美蓮Sophia,雋睿九龍塘-延文禮士道16、18號,$23076/呎,$930万
香港,国内人减税! 九龙半山 朝南别墅 君临天下气势 百年不遇,4室2厅|3017呎|顶层（共7层）|南北向|陳美蓮Sophia,缇山MontRo九龍塘-九龙龙驹道9号,$97998/呎,$29566万
香港,"130 6848 5447 如心酒店旁,铁路盘,一綫海景",4室1厅|1038呎|高层（共53层）|西向|2018年建|欧泽禧,柏傲湾荃湾-永顺街51-53号,$22158/呎,$2300万
香港,国内人减税 优才专才落户香港! 启德区尖子房邻近地铁站,3室2厅|766呎|中层（共40层）|西北向|2021年建|陳美蓮Sophia,嘉峰匯九龍城-九龙启德沐泰街9号,$26109/呎,$2000万
香港,小何195189 43928 名门望族聚居豪宅区优胜名流府第,独栋|卧室：6个|花园：3427平米|8032呎|东向|何家乐,壽臣山15號深水灣-壽臣山15號,$108316/呎,$87000万
香港,"5房欧陆式洋房别墅,罕有独立电梯,先住后付款计划,免佣送税",独栋|卧室：5个|花园：158平米|4490呎|南向|黎雨情,帝湾居屯門-嘉和里山路2号,$17550/呎,$7880万
香港,港島傳統豪宅區 尖子名校網 減稅+先免後征 高才优才专才,3室2厅|913呎|高层（共25层）|南向|朱伟玲,EIGHTSTAR灣仔-星街8号,$42683/呎,$3897万
香港,"130 6848 5447 维港烟花景,向南海景,专车接送",2室1厅|448呎|高层（共30层）|西向|2023年建|欧泽禧,维港滙II长沙湾-荔盈街6号及荔盈街8号,$25223/呎,$1130万
香港,減稅+ 先免後征 高才优才专才 启德楼皇千亿机建新核心CBD,4室2厅|1380呎|高层（共40层）|南向|朱伟玲,尚珒溋九龍城-沐泰街11号,$18115/呎,$2500万
